title,views,log_views,exclamation,question,bleep_censor,pos_VBD,pos_NN,pos_POS,pos_JJ,pos_IN,pos_.,pos_VBN,pos_DT,pos_:,pos_NNS,pos_VB,pos_TO,pos_-NONE-,pos_VBZ,pos_VBP,pos_'',pos_RB,pos_NNP,pos_MD,pos_RP,pos_PRP,pos_VBG,pos_CD,pos_WRB,pos_$,pos_CC,"pos_,",pos_WP,pos_RBS,pos_PRP$,pos_WDT,pos_JJR,pos_#,pos_JJS,pos_EX,pos_RBR,pos_LS,pos_PDT,pos_``,pos_WP$
Schumer Proposes A New Immigration Reform Compromise (VIDEO),6763,8.81922185757494,0,0,0,0,5,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schumer To House GOP: Nice Debt Limit Cave. Now Do It On Immigration,1003,6.910750787961936,0,0,0,0,5,0,1,1,1,0,0,1,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christie's Dem Challenger: Hillary 'Wrote Me A Nice Letter — After I Lost',14043,9.54987932996818,0,0,0,1,5,1,3,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawmakers Pressure NFL Commissioner To Change Washington Redskins' Name,4815,8.479491324232226,0,0,0,0,4,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOPer Lawmaker: Christie Visit Is A 'Terrible Idea',6245,8.739536422559677,0,0,0,0,5,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anonymous NFL Execs Are Sure That The League Isn't Ready For A Gay Player,15875,9.672500823760892,0,0,0,0,4,0,2,2,0,0,2,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tucker Carlson Finally Agrees To Say Something More About His Reporter's Tweets,13388,9.502114062331216,0,0,0,0,4,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
John Oliver Teases New HBO Show By Mocking GOP's 'Millennial' Ads (VIDEO),176358,12.080271298967562,0,0,0,0,7,1,2,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii Guv Questions Inouye's 'Dying Wish' That Hanabusa Replace Him,1177,7.0707241072602764,0,0,0,0,5,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ Attorney General To State Police: Stop Taking Photos Of Christie Protestors,10855,9.292381082312392,0,0,0,0,4,0,0,1,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Docs: Hillary Clinton Reacts To 'Narcissistic Loony Toon' Monica Lewinsky,17273,9.756899867693283,0,0,0,0,5,0,2,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rand Paul On Bridgegate: People Shouldn't Feel Bullied By Their Gov't,2383,7.776115477098743,0,0,0,0,3,0,1,2,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Local Anchor Changes Her Story Yet Again About White House Press Secretary,36457,10.503888762894483,0,0,0,0,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Obama Warns Democrats 'Get Clobbered' In Midterms,4865,8.489821994620105,0,0,0,0,1,0,1,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOPer Who Said Kids Should Work For Lunch Has New Ad On Pinching Pennies,7130,8.872066513408342,0,0,0,1,4,0,1,2,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Christie's Lawyers Want To Have A Word With The Mayor Of Hoboken,12605,9.44184883962202,0,0,0,0,4,1,0,2,0,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado Middle School Takes Kids On Field Trip To Shooting Range,11151,9.31928445896536,0,0,0,0,7,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michelle Obama: Openly Gay Football Player Michael Sam An 'Inspiration',518,6.249975242259482,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Woman Cleans Gun, Accidentally Shoots Into Apartment With Sleeping Toddlers",1378,7.228388451573603,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WaPo Obtains Rare Video Of U.S. Abducting Suspected Al-Qaeda Terrorist,8636,9.063694791634695,0,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawmakers Want To Know If Christie Flew Near Fort Lee During Closures,8307,9.02485381183907,0,0,0,0,4,0,0,3,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey Newspaper Issues The Best Correction Of The Bridge Scandal So Far,20819,9.943621310275773,0,0,0,0,5,0,1,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Feds Raid Pennsylvania Home Of 'Machine Gun Preacher',4207,8.344505083590521,0,0,0,1,3,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
There May Be 'About A Dozen' New Bridge Scandal Subpoenas Issued Today,2090,7.644919344958858,0,0,0,0,4,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
House GOPer Jokes About Dropping A 'Nuclear Bomb' On Obamacare,4404,8.390268497842571,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WaPo: No, We're Not Reporting Obama and Beyonce Are Having An Affair",21237,9.9635002224423,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ted Cruz: 'Al Gore Told Us' It Wouldn't Get So Cold!,3699,8.215817791832452,1,0,0,2,2,0,2,0,1,0,0,1,0,1,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNC Chairman Is All For Rehashing The Monica Lewinsky Scandal: 'Everything's On The Table',15028,9.61767040669386,0,0,0,0,6,2,1,2,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Former Fla. Rep. Leaves GOP That's Being 'Held Hostage By A Group Of Extremists',24734,10.115934094302002,0,0,0,0,3,2,2,3,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasury Makes Slight Change To Obamacare's Employer Mandate,4021,8.299285906897275,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott Walker Says He Voted For Reagan -- But He Wasn't Old Enough,30207,10.315828964583725,0,0,0,2,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABC Affiliate Used 'Lost' Poster To Promote Coverage Of Flight M370,24702,10.114639490997961,0,0,0,1,5,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attorney General Eric Holder Says He'll Step Down This Year,51154,10.842595969690725,0,0,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Right Wing News Issues Correction: Scott Walker Did Not Say He Voted For Reagan,15042,9.618601567386348,0,0,0,2,5,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wall Street Journal Columnist: Victims Of Sex Assault Need to Take Their Share Of Blame, Too",32415,10.386376557609095,0,0,0,1,6,0,1,2,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Suicide Bomber Instructor Blows Up Suicide Bombers-In-Training,84555,11.345157489183785,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA Guv Candidate Borrows Slogan Of Cocaine Addict From 'House Of Cards',3487,8.156797046675651,0,0,0,0,6,1,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rush Limbaugh: Obama Impeachment Is 'Never Going To Happen',10692,9.277251077258807,0,0,0,0,3,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
House GOP Plans Vote On Debt Limit,5226,8.561401446080557,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russian Figure Skater Apologizes For Racist Obama Tweet, Now Blames Hackers",8898,9.093581811365986,0,0,0,0,5,0,1,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky Dems Demand McConnell Return Barbour Donation Over Pardons,2775,7.928406026180536,0,0,0,0,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Carson Suggests Progressives Could Turn U.S. Into Nazi Germany,22186,10.007216738298604,0,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey Bridge Scandal Committee Rules Christie Aides' Subpoena Objections Are 'Invalid',4823,8.481151420068972,0,0,0,0,5,1,2,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O'Reilly: Only Two Members Of The White House Press Corps Ask Tough Questions (VIDEO),3186,8.066521490469992,0,0,0,0,3,0,2,1,0,0,1,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Book: Clinton Vets Started Prepping For A 2016 Bid On Election Night 2012,1216,7.103322062526113,0,0,0,1,5,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Store Owner: Employee Wore Banana Suit To Look 'Less Alarming' While Carrying AK-47,21583,9.97966124675897,0,0,0,0,6,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men Have Deep Ties To GOP Women's Group Attacking Wendy Davis,12173,9.406975663409595,0,0,0,0,3,1,1,0,0,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky GOP To Grimes: Return Woody Allen's Donation,1744,7.463936604468925,0,0,0,0,6,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Women In Wendy Davis' Office Earn More Than Men On Average,2437,7.798523053625206,0,0,0,0,3,1,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Republicans Block South Dakotans From Voting On Medicaid Expansion,4327,8.372629740224884,0,0,0,0,1,0,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tea Party Express: Why Isn't RINO Sen. Cochran Pretending To Be Conservative?,9592,9.16868469670735,0,1,0,0,4,0,1,0,1,0,0,1,0,1,1,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCaskill: I Wouldn't Campaign With Obama This Year,3836,8.252185436003327,0,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tenn. Lawmakers Threaten To Stop Tax Breaks If Auto Workers Join Union,6669,8.805225202632307,0,0,0,0,3,0,0,1,0,0,0,0,3,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas Sen. Pat Roberts Won't Reveal How Much Time He Spends There,1894,7.546446273746024,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia GOP Lawmaker: Blocking Medicaid Expansion 'Is Hurting Our State',13048,9.476390144300849,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Vice Asked Michael Jordan, Scottie Pippen To Go To North Korea",3811,8.24564690087386,0,0,0,1,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Police Cite Texas Man In Banana Costume With AK-47 Across His Back,29927,10.306516361943943,0,0,0,1,5,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Holder: Let Felons Vote After They Complete Their Sentences,552,6.313548046277095,0,0,0,0,1,0,0,1,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Area Health Care Reform Law Resorts To Ads In Satirical Newspaper,2967,7.995306620290822,0,0,0,0,6,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bob Costas Downs Some Vodka, Hands Off Olympics Coverage To Matt Lauer",99584,11.508756788098008,0,0,0,1,4,0,0,1,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah Man Dies After Shooting Himself While Loading Rifle Into Truck,2554,7.845416036592486,0,0,0,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Group Calls McConnell One Of The 'Nastiest''Anti-Tea Party' Pols,1141,7.039660349862076,0,0,0,0,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Wisconsin Club For Growth Sues To Stop 'John Doe' Investigation,7146,8.874308038583354,0,0,0,0,5,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Free Beacon Isn't Happy That Andrea Mitchell Called Them An 'Anti-Clinton Site',15604,9.655282570626547,0,0,0,0,5,0,3,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ex-NFL Coach: Michael Sam Is 'Bringing Baggage' To The Locker Room,14282,9.566755282109057,0,0,0,0,6,0,2,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nate Silver: Scott Brown's Chances In New Hampshire 'A Little Overhyped',8390,9.034795799461252,0,0,0,1,5,1,1,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
House GOP Schedules Tuesday Night Vote On Debt Ceiling,571,6.3473892096560105,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl Rove Tells Rand Paul To Pipe Down About The Lewinsky Stuff (VIDEO),10120,9.222268942841458,0,0,0,1,4,0,1,1,0,0,1,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poll: 'Duck Dynasty' Star Would Oust Democratic Sen. Mary Landrieu,5213,8.558910784768107,0,0,0,0,4,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGBT Protesters Arrested At Utah State Capitol,613,6.4183649359362125,0,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intern For Florida State Lawmaker Has Been Missing For A Week,5230,8.56216655705897,0,0,0,0,5,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boehner On Debt Limit: When You Don't Have 218 Votes 'You Have Nothing',3427,8.139440521874608,0,0,0,0,4,0,0,1,0,0,0,1,1,1,0,0,0,2,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WATCH LIVE: Obama, French President Hold Press Conference",235,5.45958551414416,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
O'Reilly Auctions Off 'Journalistic History:' His Obama Interview Notes,5168,8.550241045462437,0,0,0,0,3,0,1,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Clarence Thomas: America Has Gotten Too 'Sensitive' About Race,11325,9.334767950351235,0,0,0,1,3,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obama: Obamacare 'Gives People Flexibility' In Their Work Life,866,6.763884908562435,0,0,0,0,5,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Former Bush Adviser: McConnell Will Be Out Of Office Next Year,29527,10.293060377975431,0,0,0,0,5,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conservative Host Thinks Retracted Claim About White House Reporters Still Might Be True,16347,9.701799673251207,0,0,0,1,3,0,3,1,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOPer Who Listed Two Different Colleges: I Didn't Do It Consciously,17144,9.749403537153412,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Local Officials Ask Eric Holder To Recognize Gay Marriage In Michigan,371,5.916202062607435,0,0,0,0,4,0,2,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limbaugh: Straight People Are 'Under Assault By The 2-5 Percent That Are Homosexual' (AUDIO),13892,9.539068413863962,0,0,0,0,3,0,3,2,0,0,1,3,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Vet Wounded By Police At Occupy Protest Reaches $4.5 Million Settlement,9753,9.185330208972015,0,0,0,1,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creationists Complain Neil deGrasse Tyson's 'Cosmos' Isn't Giving Them Airtime,168977,12.037517889968932,0,0,0,0,3,2,1,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House 'Deeply Concerned' With Turkey's Move To Block Twitter,2803,7.9384455511647865,0,0,0,0,3,1,2,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benghazi Veterans For Truth? GOP Ignites New Anti-Hillary Push,6317,8.7509996908987,0,1,0,0,4,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan Same-Sex Marriage Ban Ruled Unconstitutional,10698,9.277812087091196,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBC's Tom Brokaw Diagnosed With Cancer,14520,9.583282288378786,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ted Cruz Threatens To Filibuster Clean Debt Limit Hike,28984,10.274499232574913,0,0,0,1,3,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westboro Baptist Church Protest Met With 'Sorry For Your Loss' Sign,259714,12.467336304553633,0,0,0,1,6,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GOP Rep. Defends Russia: 'Not One Person Was Killed' In Crimea,10651,9.273409063443166,0,0,0,1,4,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jimmy Kimmel, Clintons Share A Selfie (PHOTO)",3814,8.246433786160365,0,0,0,0,3,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
House Intel Chair: Arm Ukrainian Army,8483,9.045819439807737,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chinese Vendors Suspend 'Obama-Mao' T-Shirt Sales When FLOTUS Visits,1325,7.1891677384203225,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Police Hunt For Serial Flamingo Killer At German Zoo,3365,8.121183242078828,0,0,0,1,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WaPo Places Obama's 'If You Like Your Health Plan' Among Worst Modern Presidential Lies,6290,8.746716349694486,0,0,0,0,3,1,3,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
WATCH LIVE: Officials Hold News Conference On Washington Mudslide,764,6.6385677891665225,0,0,0,0,5,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott Walker: I Don't Want To Sabotage Obamacare,10343,9.244065241377804,0,0,0,0,2,0,1,0,0,0,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Weiner Will Now Expose Himself On The Pages Of Business Insider,1314,7.180831199044556,0,0,0,0,4,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obama To Latinos: Enrolling In ACA Won't Affect Undocumented Relatives,810,6.697034247666483,0,0,0,0,2,0,0,1,0,1,0,1,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boehner Calls On Supreme Court To Reverse Birth Control Rule,8256,9.018695487721343,0,0,0,0,5,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nate Silver Is 'Happy To Forgive' Paul Krugman For Acting Like A Hedgehog,83371,11.331055806055046,0,0,0,0,6,0,2,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jon Stewart Mocks CNN's 'F*ck It, Let's Go Nuts' Missing Jet Coverage (VIDEO)",22453,10.0191795145322,0,0,1,0,7,3,1,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dems Throw Hail Mary On Immigration,7860,8.96954188542325,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Scarborough Thinks 'Humorless Liberals' Should Learn To Take A Joke,19204,9.862873869650832,0,0,0,0,2,1,1,1,0,0,1,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Report: Taxpayers Subsidize Anti-Science Curriculum In 14 States,6653,8.802823159741887,0,0,0,0,2,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
